Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,VNYMR
1678251310.3714893,3685,1678251310,339110612,IMU1_Frame,0,0,0,,0.7061912630977312,0.7035283378968362,0.06943483856883775,0.03899462646911109,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.078435,-1.223877,-0.34985,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.667,1.308,6.094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0085,0.2738,-0.328,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+089.974,-002.476,+171.204,+00.0085,+00.2738,-00.3280,-01.667,+01.308,+06.094,-00.078435,-01.223877,-00.349855*6F\r\n'"
1678251310.4193864,3686,1678251310,364337682,IMU1_Frame,0,0,0,,0.7093575073632961,0.704058375500908,0.028024116321430197,0.01812124550787398,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.479116,-0.913825,0.37198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.707,3.553,7.514,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0014,0.244,-0.3572,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+089.597,-000.816,+176.263,-00.0014,+00.2440,-00.3572,-00.707,+03.553,+07.514,+05.479116,-00.913825,+00.371982*62\r\n'"
1678251310.4194262,3687,1678251310,389072179,IMU1_Frame,0,0,0,,-0.7083647784953016,-0.7017664523862229,0.059834711127120924,0.04650800185872801,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",9.265264,-1.527483,-0.31755,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.228,-1.256,11.385,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0133,0.1619,-0.3973,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+089.548,+001.117,-171.379,-00.0133,+00.1619,-00.3973,-01.228,-01.256,+11.385,+09.265264,-01.527483,-00.317550*68\r\n'"
1678251310.4673672,3688,1678251310,414123535,IMU1_Frame,0,0,0,,-0.6835450564898131,-0.6952173235681233,0.1813768582716292,0.1286136230833535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",12.826973,-2.58294,-1.24697,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.805,4.203,7.604,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.041,0.0279,-0.427,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+091.864,+003.964,-154.593,-00.0410,+00.0279,-00.4270,+00.805,+04.203,+07.604,+12.826973,-02.582940,-01.246974*61\r\n'"
1678251310.4674182,3689,1678251310,439004898,IMU1_Frame,0,0,0,,-0.6274809039960015,-0.6674292122243172,0.3242882767153059,0.23588784490728934,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",16.402239,-2.303616,-2.11877,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.876,8.099,1.476,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0694,-0.144,-0.4081,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+095.836,+005.284,-132.944,-00.0694,-00.1440,-00.4081,+01.876,+08.099,+01.476,+16.402239,-02.303616,-02.118773*6D\r\n'"
1678251310.5154142,3690,1678251310,464079380,IMU1_Frame,0,0,0,,-0.52952714635666,-0.6053072555537803,0.47241250984560057,0.3605974877709265,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",18.268452,-2.197744,-2.67795,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.858,13.084,2.619,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0739,-0.3267,-0.3084,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+100.341,+003.656,-107.109,-00.0739,-00.3267,-00.3084,+00.858,+13.084,+02.619,+18.268452,-02.197744,-02.677959*69\r\n'"
1678251310.5154505,3691,1678251310,488949775,IMU1_Frame,0,0,0,,-0.38535414600598367,-0.5032576743703695,0.6095096712172179,0.4761636861794536,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",20.876722,-3.229138,-3.25418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.071,15.088,0.506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0597,-0.4543,-0.1034,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+104.451,-000.545,-078.669,-00.0597,-00.4543,-00.1034,-00.071,+15.088,+00.506,+20.876722,-03.229138,-03.254189*6F\r\n'"
1678251310.5594096,3692,1678251310,514010906,IMU1_Frame,0,0,0,,-0.19972073660721446,-0.35789135163568053,0.7188431560057726,0.5615068342033938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",21.476612,-3.291991,-2.75621,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.925,14.665,-6.618,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0319,-0.4664,0.0983,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+106.952,-006.591,-048.051,-00.0319,-00.4664,+00.0983,+00.925,+14.665,-06.618,+21.476612,-03.291991,-02.756214*66\r\n'"
1678251310.5594685,3693,1678251310,538955211,IMU1_Frame,0,0,0,,-0.024648102392686513,-0.19569791699194858,0.7794165296022826,0.5946466763685696,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",18.071966,-2.426682,-0.88497,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.658,10.95,-6.643,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0008,-0.3695,0.3179,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+107.292,-011.205,-019.930,+00.0008,-00.3695,+00.3179,+00.658,+10.950,-06.643,+18.071966,-02.426682,-00.884970*6A\r\n'"
1678251310.6033845,3694,1678251310,564017295,IMU1_Frame,0,0,0,,0.10933678428419027,-0.06241244857089581,0.8003346866735384,0.5861864406252905,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",12.67938,-1.862255,-0.09645,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.452,1.5,-5.481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.024,-0.2355,0.4289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+107.349,-014.370,+001.673,+00.0240,-00.2355,+00.4289,-01.452,+01.500,-05.481,+12.679380,-01.862255,-00.096459*62\r\n'"
1678251310.6039877,3695,1678251310,588852167,IMU1_Frame,0,0,0,,0.18269155083502314,0.010042665744738985,0.7996294046212201,0.5719403442522186,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.424956,-0.94828,-0.2138,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.162,-4.868,-7.209,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.035,-0.1423,0.4688,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+106.900,-016.301,+013.560,+00.0350,-00.1423,+00.4688,-02.162,-04.868,-07.209,+05.424956,-00.948280,-00.213806*67\r\n'"
1678251310.6473742,3696,1678251310,613907098,IMU1_Frame,0,0,0,,0.21682332295588447,0.04391704337008562,0.795634384611535,0.5639369343710537,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.06414,-0.603982,0.00082,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.8,-4.006,-7.217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0443,-0.0935,0.4813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+106.412,-017.187,+019.216,+00.0443,-00.0935,+00.4813,-02.800,-04.006,-07.217,+03.064140,-00.603982,+00.000820*6A\r\n'"
1678251310.6953628,3697,1678251310,638837575,IMU1_Frame,0,0,0,,0.22399892399052218,0.04715059107265175,0.7955172580221676,0.5610290509425336,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.419692,0.025551,0.24387,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.79,-4.106,-8.322,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0466,-0.0825,0.485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+106.470,-017.667,+020.030,+00.0466,-00.0825,+00.4850,-02.790,-04.106,-08.322,-01.419692,+00.025551,+00.243876*66\r\n'"
1678251310.6954026,3698,1678251310,663975000,IMU1_Frame,0,0,0,,0.17903931667543244,-0.0010452121138486287,0.7997215407446457,0.5730526048148122,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.77866,1.205563,-0.06848,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.379,-5.388,-9.784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0403,-0.1391,0.4715,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+106.943,-016.712,+012.269,+00.0403,-00.1391,+00.4715,-02.379,-05.388,-09.784,-07.778660,+01.205563,-00.068489*6F\r\n'"
1678251310.7355177,3699,1678251310,688829183,IMU1_Frame,0,0,0,,0.09200890404283327,-0.08886530072080359,0.7965745657443517,0.5908521651934904,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-11.13182,1.532749,0.13439,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.819,0.378,-7.051,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0249,-0.2467,0.4252,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+107.117,-014.572,-001.945,+00.0249,-00.2467,+00.4252,-01.819,+00.378,-07.051,-11.131820,+01.532749,+00.134395*6B\r\n'"
1678251310.7355554,3700,1678251310,714597463,IMU1_Frame,0,0,0,,-0.01900305614045039,-0.19988784784067207,0.7778168858572118,0.5955540481084286,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-13.484118,2.020938,0.67584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.951,2.879,-11.836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0053,-0.3541,0.3395,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+107.243,-012.036,-019.943,+00.0053,-00.3541,+00.3395,-00.951,+02.879,-11.836,-13.484118,+02.020938,+00.675841*69\r\n'"
1678251310.7793877,3701,1678251310,738661050,IMU1_Frame,0,0,0,,-0.14721935036214934,-0.3085518570295639,0.739630548789871,0.5797144691133287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-12.675813,2.725629,1.3143,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.893,5.556,-10.986,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.017,-0.4447,0.2051,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+106.699,-008.046,-039.298,-00.0170,-00.4447,+00.2051,-00.893,+05.556,-10.986,-12.675813,+02.725629,+01.314302*6A\r\n'"
1678251310.7794356,3702,1678251310,764568328,IMU1_Frame,0,0,0,,-0.2492399982434238,-0.3905521351149451,0.6970346870316865,0.5472577985807191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-10.513276,1.34757,1.46999,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.749,9.599,-2.264,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0383,-0.4718,0.0778,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+106.121,-004.589,-055.073,-00.0383,-00.4718,+00.0778,+02.749,+09.599,-02.264,-10.513276,+01.347570,+01.469991*6E\r\n'"
1678251310.8274126,3703,1678251310,789519786,IMU1_Frame,0,0,0,,-0.3405834157576437,-0.48313534235834155,0.6359661694538509,0.49611511686839366,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-12.632506,0.997666,1.60254,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.159,14.118,-2.933,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0537,-0.4679,-0.0662,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+106.024,-002.647,-072.453,-00.0537,-00.4679,-00.0662,+00.159,+14.118,-02.933,-12.632506,+00.997666,+01.602544*6B\r\n'"
1678251310.8290346,3704,1678251310,814515113,IMU1_Frame,0,0,0,,-0.4342359882408392,-0.5576449486659253,0.5622573160412336,0.42934593080869854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-11.711634,1.283745,2.32048,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.308,12.685,-0.587,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0673,-0.4161,-0.1967,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+104.727,+000.542,-089.946,-00.0673,-00.4161,-00.1967,-00.308,+12.685,-00.587,-11.711634,+01.283745,+02.320482*63\r\n'"
1678251310.8713238,3705,1678251310,839538097,IMU1_Frame,0,0,0,,-0.5182404425347189,-0.6129218251592716,0.4801190304994727,0.3538917864504519,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-11.98957,1.366457,2.6477,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.861,11.072,3.566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0774,-0.3434,-0.2943,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+102.287,+003.659,-106.803,-00.0774,-00.3434,-00.2943,+00.861,+11.072,+03.566,-11.989570,+01.366457,+02.647702*6B\r\n'"
1678251310.9154212,3706,1678251310,864439725,IMU1_Frame,0,0,0,,-0.5975829596359709,-0.6572327160453497,0.3722631917563767,0.26899791704717974,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-13.010499,2.560157,1.9859,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.241,10.009,1.968,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0772,-0.2207,-0.3808,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+098.144,+005.240,-125.489,-00.0772,-00.2207,-00.3808,+01.241,+10.009,+01.968,-13.010499,+02.560157,+01.985906*69\r\n'"
1678251310.915484,3707,1678251310,889380693,IMU1_Frame,0,0,0,,-0.6504182124334057,-0.6809100814052271,0.2696457482981634,0.20151620381593024,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.87403,2.122572,0.93244,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.101,4.896,-0.939,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0527,-0.0977,-0.4196,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+094.181,+004.378,-140.862,-00.0527,-00.0977,-00.4196,+00.101,+04.896,-00.939,-07.874030,+02.122572,+00.932446*6B\r\n'"
1678251310.9594696,3708,1678251310,914390563,IMU1_Frame,0,0,0,,-0.6652995671113225,-0.6863286719985909,0.23048039689826783,0.18223124496022697,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.669703,0.175602,0.38688,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.573,7.654,11.445,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0402,-0.0545,-0.4325,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+092.775,+003.241,-145.962,-00.0402,-00.0545,-00.4325,+00.573,+07.654,+11.445,-00.669703,+00.175602,+00.386885*6B\r\n'"
1678251310.9595146,3709,1678251310,939392328,IMU1_Frame,0,0,0,,-0.6854657228462864,-0.6860310399098162,0.1902468400186441,0.15265744313984378,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.918174,1.149541,0.88935,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.936,5.668,11.476,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.031,-0.0124,-0.4302,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+090.784,+002.944,-151.905,-00.0310,-00.0124,-00.4302,+01.936,+05.668,+11.476,-05.918174,+01.149541,+00.889357*6F\r\n'"
1678251311.0034487,3710,1678251310,964414358,IMU1_Frame,0,0,0,,-0.7032984239298168,-0.6895635933199384,0.13570816961552445,0.10703583682643057,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.693723,0.508928,0.87798,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.731,3.067,6.926,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0193,0.0519,-0.4217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+089.302,+002.480,-160.243,-00.0193,+00.0519,-00.4217,-00.731,+03.067,+06.926,-04.693723,+00.508928,+00.877989*6E\r\n'"
1678251311.0040314,3711,1678251310,989353895,IMU1_Frame,0,0,0,,-0.71474156719329,-0.6861964328140199,0.10528403910330654,0.08481874102748369,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.121,0.784576,0.68184,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.586,0.64,5.761,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0124,0.0862,-0.4168,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+087.930,+001.954,-164.580,-00.0124,+00.0862,-00.4168,-00.586,+00.640,+05.761,-02.121000,+00.784576,+00.681842*68\r\n'"
1678251311.0474179,3712,1678251311,14293432,IMU1_Frame,0,0,0,,-0.7240741456393722,-0.6831284255075155,0.06851352249067323,0.06601577929674096,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.73509,1.524182,0.85623,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.369,2.043,12.671,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0051,0.1181,-0.4028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+086.716,+000.517,-169.093,+00.0051,+00.1181,-00.4028,+00.369,+02.043,+12.671,-04.735090,+01.524182,+00.856238*6F\r\n'"
1678251311.0914316,3713,1678251311,39377212,IMU1_Frame,0,0,0,,-0.734117708746117,-0.678544748050961,0.005474306823583184,0.02486456439615261,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.915618,1.316423,0.53165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.452,0.717,10.189,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0243,0.1911,-0.3802,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+085.462,-001.473,-177.481,+00.0243,+00.1911,-00.3802,-00.452,+00.717,+10.189,-05.915618,+01.316423,+00.531651*6D\r\n'"
1678251311.0914824,3714,1678251311,64436435,IMU1_Frame,0,0,0,,0.7375457698620681,0.6742932288262705,0.03647248175345058,0.004963566495593468,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.656788,0.561696,0.33179,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.054,-1.158,7.418,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0343,0.2253,-0.3562,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+084.946,-002.700,+176.757,+00.0343,+00.2253,-00.3562,-01.054,-01.158,+07.418,-02.656788,+00.561696,+00.331797*6B\r\n'"
1678251311.1354043,3715,1678251311,89298963,IMU1_Frame,0,0,0,,0.740960430708233,0.6695234257320937,0.05116395591188082,0.009913230355370926,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.097292,0.485243,0.6517,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.025,-0.178,7.961,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0429,0.2329,-0.3459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+084.351,-003.586,+175.218,+00.0429,+00.2329,-00.3459,-00.025,-00.178,+07.961,-00.097292,+00.485243,+00.651707*64\r\n'"
1678251311.135441,3716,1678251311,114342927,IMU1_Frame,0,0,0,,0.7511313226547763,0.6594603759892358,0.024789056867146747,-0.017298881081133394,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.258336,-0.766112,1.35432,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.243,-6.543,11.367,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0478,0.2049,-0.3633,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+082.575,-003.443,+179.615,+00.0478,+00.2049,-00.3633,+01.243,-06.543,+11.367,+05.258336,-00.766112,+01.354328*6E\r\n'"
1678251311.1793962,3717,1678251311,139323711,IMU1_Frame,0,0,0,,-0.7447223689704212,-0.6664301333375859,0.00848356047054307,0.03446011805658751,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4.359045,-1.368602,-0.5342,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.77,3.096,6.932,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0369,0.1841,-0.3773,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+083.589,-001.908,-176.407,+00.0369,+00.1841,-00.3773,-00.770,+03.096,+06.932,+04.359045,-01.368602,-00.534207*65\r\n'"
1678251311.1794462,3718,1678251311,164365768,IMU1_Frame,0,0,0,,-0.7347798338456701,-0.6664434001457131,0.08877473891213276,0.08983783115721829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",10.123549,-2.225016,-0.44955,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.139,5.178,2.22,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0156,0.1134,-0.4088,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","b'$VNYMR,+084.494,+000.614,-165.501,+00.0156,+00.1134,-00.4088,+00.139,+05.178,+02.220,+10.123549,-02.225016,-00.449558*65\r\n'"
